,wp-admin/js/post.js,wp-includes/css/media-views-rtl.css,wp-includes/js/plupload/plupload.html5.js,wp-includes/js/wp-lists.js,wp-includes/css/wp-pointer-rtl.css,wp-includes/js/plupload/plupload.html4.js,wp-includes/css/editor.css,wp-includes/js/plupload/plupload.flash.js,wp-includes/js/tinymce/wp-tinymce.js.gz,wp-includes/js/imgareaselect/jquery.imgareaselect.js,wp-includes/css/dashicons.css,wp-includes/css/buttons-rtl.css,wp-admin/js/common.dev.js,wp-admin/js/link.js,wp-includes/js/imgareaselect/jquery.imgareaselect.dev.js,wp-admin/js/customize-controls.dev.js,wp-admin/css/install.css,wp-includes/css/admin-bar.css,wp-includes/js/plupload/wp-plupload.dev.js,wp-admin/js/nav-menu.js,wp-includes/js/tinymce/plugins/wordpress/editor_plugin_src.js,wp-includes/css/media-views.css,wp-includes/js/jquery/jquery.js,wp-includes/js/tinymce/plugins/wpeditimage/editor_plugin_src.js,wp-includes/js/customize-preview.js,wp-includes/js/plupload/plupload.silverlight.js,wp-admin/css/install-rtl.css,wp-admin/css/edit.css ,wp-admin/js/dashboard.js,wp-includes/css/wp-pointer.css,wp-includes/css/admin-bar-rtl.css,wp-admin/js/post.dev.js,wp-includes/js/wp-lists.dev.js,wp-admin/css/wp-admin-rtl.css,wp-admin/css/wp-admin.dev.css,wp-includes/js/swfobject.js,wp-includes/js/plupload/wp-plupload.js,wp-admin/js/theme.js,wp-includes/js/plupload/plupload.js,wp-includes/js/plupload/handlers.dev.js,wp-admin/js/customize-controls.js,wp-includes/css/editor.dev.css,wp-includes/css/buttons.css,wp-admin/js/link.dev.js,wp-includes/js/customize-preview.dev.js,Version
15669,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15670,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15672,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15675,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15676,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15678,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15679,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15680,37410,47837,0,25235,4026,0,32204,0,208317,38132,48813,9410,0,2247,0,0,7020,25094,0,42256,0,47838,96874,0,27836,0,7021,28637,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9409,0,0,5.0.6
15682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2.3
15683,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15683,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15685,0,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,0,0,0,0,25857,0,0,0,49358,96873,0,27969,0,0,0,0,4022,25862,0,0,0,0,10231,12806,0,60314,0,0,0,9867,0,0,5.2.3
15686,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15687,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15689,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15690,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,97925,5.2.3
15691,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15692,28955,47337,0,11169,3885,0,30965,0,146897,38133,48586,9354,0,2247,0,0,6759,24830,0,40593,0,47337,95977,0,4469,0,6759,0,5782,3880,24836,0,0,421,0,10231,12692,45119,0,0,100221,0,9355,0,0,4.3
15693,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15694,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15695,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15696,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,18011,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.8
15697,37409,51084,0,25235,3878,0,34194,0,618418,38133,48855,10607,0,2247,0,0,7393,25581,0,42334,0,51087,96874,0,26139,0,7394,28392,16541,3873,25587,0,0,421,0,10231,12714,52899,0,0,166341,0,10606,0,0,4.8.10
15698,37410,47837,0,25235,4026,0,32204,0,208317,38132,48813,9410,0,2247,0,0,7020,25094,0,42256,0,47838,96874,0,27836,0,7021,28637,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9409,0,0,5.0.6
15699,37410,47837,0,25235,4026,0,32204,0,208317,38132,48813,9410,0,2247,0,0,7020,25094,0,42256,0,47838,96874,0,27836,0,7021,28637,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9409,0,0,5.0.6
15700,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15701,37308,48995,0,25282,4027,0,32907,0,0,38132,50341,9702,0,3875,0,0,6989,25781,0,42475,0,48996,96873,0,27969,0,6990,27635,18858,4022,25786,0,0,455,0,10231,12806,54392,60314,0,290802,0,9701,0,0,5.2.2
15702,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,96873,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.2
15703,38676,50294,0,26089,4090,0,36113,0,182891,39365,49881,9814,0,2316,0,0,7855,26812,0,42850,0,50296,96874,0,26139,0,7856,30166,5979,4085,26818,0,0,435,0,10234,13140,53808,0,0,166059,0,9814,0,0,4.7.14
15704,37409,51084,0,25235,3878,0,34194,0,200338,38133,48855,10607,0,2247,0,0,7393,25581,0,42334,0,51087,96874,0,26139,0,7394,28392,16541,3873,25587,0,0,421,0,10231,12714,52899,0,0,166341,0,10606,0,0,4.8.10
15706,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15707,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15708,37410,48049,0,25235,4026,0,32033,0,632543,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15713,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15714,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15715,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15716,37409,48049,69705,25235,3799,69705,31573,69705,210699,38133,48813,9484,69705,2247,69705,69705,7020,25094,69705,42256,69705,48051,97184,69705,27836,69705,7021,69705,16585,3794,25099,69705,69705,421,69705,10231,12726,54364,60314,69705,288723,69705,9483,69705,69705,4.9.2
15718,37407,41269,0,11280,3194,0,27181,0,0,14560,47521,6278,0,3875,0,0,5911,21060,0,42482,0,41271,96866,0,15106,0,5912,27635,18858,3189,21065,0,0,455,0,10081,6114,54392,22307,0,290802,0,6277,0,0,5.2.3
15720,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15723,37407,49356,45260,25282,4027,45260,32907,45260,45260,38132,50341,9868,45260,3875,45260,45260,5911,25857,45260,42482,45260,49358,96873,45260,27969,45260,5912,27635,18858,4022,25862,45260,45260,455,45260,10231,12806,54392,60314,45260,290802,45260,9867,45260,45260,5.2.3
15724,0,48382,0,25282,4024,0,32823,0,209550,38132,48809,9599,0,0,0,0,0,25178,0,0,0,48383,97183,0,27969,0,0,0,0,4019,25183,0,0,0,0,10231,12806,0,60314,0,0,0,9598,0,0,5.1.1
15725,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15726,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15730,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15731,0,48995,0,25282,4027,0,32907,0,0,38132,50341,9702,0,0,0,0,0,25781,0,0,0,48996,96873,0,27969,0,0,0,0,4022,25786,0,0,0,0,10231,12806,0,60314,0,0,0,9701,0,0,5.2.2
15732,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15734,37407,49356,21768,25282,4027,21768,32907,21768,21768,38132,50341,9868,21768,3875,21768,21768,5911,25857,21768,42482,21768,49358,96873,21768,27969,21768,5912,27635,18858,4022,25862,21768,21768,455,21768,10231,12806,54392,60314,21768,290802,21768,9867,21768,21768,5.2.3
15735,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15736,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15737,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15738,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15740,37409,50294,0,25235,3878,0,34208,0,182891,38133,48855,9814,0,2247,0,0,7393,25653,0,41574,0,50296,96874,0,26139,0,7394,28574,5790,3873,25659,0,0,421,0,10231,12714,51828,0,0,166059,0,9814,0,0,4.7.14
15741,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,96873,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.2
15742,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15743,29966,50069,0,12108,3878,0,33797,0,170448,38133,48855,9708,0,2247,0,0,7403,25606,0,40963,0,50071,96874,0,6566,0,7404,0,5790,3873,25612,0,0,421,0,10231,12714,51502,0,0,121570,0,9709,0,0,4.6.15
15744,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15745,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15746,37409,48049,0,25235,3799,0,31573,0,210677,38133,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,27395,16585,3794,25099,0,0,421,0,10231,12726,54364,60314,0,288723,0,9483,0,0,4.9.1
15747,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15748,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,97183,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.1
15749,29772,49806,0,11492,3878,0,33684,0,168506,38133,48855,9709,0,2247,0,0,7139,24930,0,40963,0,49808,96874,0,6512,0,7140,28751,5790,3873,24936,0,0,421,0,10231,12692,47391,0,0,108753,0,9710,0,0,4.5.18
15751,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15752,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15753,37409,50294,274025,25235,3878,274025,34208,274025,182891,38133,48855,9814,274025,2247,274025,274025,7393,25653,274025,41574,274025,50296,97184,274025,26139,274025,7394,274025,5790,3873,25659,274025,274025,421,274025,10231,12714,51828,274025,274025,166059,274025,9814,274025,274025,4.7.6
15754,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,0,18011,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.8
15755,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15756,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.2
15757,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15758,27497,47921,0,11169,3885,0,38124,0,417233,37069,45999,9157,0,2247,0,0,6157,24209,0,40232,0,47921,95952,0,4469,0,6157,27785,5782,3880,24215,0,0,389,0,10231,12692,44838,0,0,83824,0,9158,0,0,4.2.24
15759,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,97183,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.1
15761,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15762,37409,48049,0,25235,3799,0,31573,0,210677,38133,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,0,16585,3794,25099,0,0,421,0,10231,12726,54364,60314,0,288723,0,9483,0,0,4.9.1
15763,38388,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,0,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,0,0,0,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15764,37407,49356,480,25282,4027,480,32907,480,478,38132,50341,9868,464,3875,495,476,5911,25857,481,42482,500,49358,96873,502,27969,486,5912,27635,18858,4022,25862,462,469,455,468,10231,12806,54392,60314,478,290802,469,9867,462,478,5.2.3
15766,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15767,37407,48995,0,25282,4027,0,32907,0,0,38132,50341,9702,0,3875,0,0,6989,25781,0,42475,0,48996,96873,0,27969,0,6990,27635,18858,4022,25786,0,0,455,0,10231,12806,54392,60314,0,290802,0,9701,0,0,5.2.2
15769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2.3
15772,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15777,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15778,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,18011,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.8
15779,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,18011,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.8
15780,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15781,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,171360,5.2.3
15782,37409,48049,0,25235,3799,0,31573,0,210677,38133,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,27395,16585,3794,25099,0,0,421,0,10231,12726,54364,60314,0,288723,0,9483,0,0,4.9.1
15783,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15784,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15786,38678,50682,0,26089,4250,0,33884,0,208202,39364,49838,9880,0,2316,0,0,7471,26235,0,43550,0,50684,96874,0,28733,0,7472,30576,16585,4245,26240,0,0,435,0,10234,13151,56429,62693,0,298341,0,9879,0,0,4.9.11
15787,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15789,37410,47837,0,25235,4026,0,32204,0,208317,38132,48813,9410,0,2247,0,0,7020,25094,0,42256,0,47838,96874,0,27836,0,7021,28637,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9409,0,0,5.0.6
15790,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15791,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.10
15792,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,96873,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.2
15793,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15794,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,97183,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.1
15795,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15796,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,0,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.10
15797,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96783,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15798,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15799,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15800,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
15801,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,96873,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.2
15802,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15803,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
15804,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,4.2.1
